O_CUSTKEY,timestamp
51759521,2024-07-26 12:11:19.617050
115708681,2024-07-26 12:11:19.617050
14279680,2024-07-26 12:11:19.617050
88909168,2024-07-26 12:11:19.617050
12084620,2024-07-26 12:11:19.617050
10384450,2024-07-26 12:11:19.617050
148011430,2024-07-26 12:11:19.617050
141612748,2024-07-26 12:11:19.617050
147903181,2024-07-26 12:11:19.617050
134904142,2024-07-26 12:11:19.617050
137450929,2024-07-26 12:11:19.617050
76580384,2024-07-26 12:11:19.617050
13185664,2024-07-26 12:11:19.617050
124555453,2024-07-26 12:11:19.617050
88295219,2024-07-26 12:11:19.617050
26199523,2024-07-26 12:11:19.617050
148545103,2024-07-26 12:11:19.617050
48634238,2024-07-26 12:11:19.617050
35545553,2024-07-26 12:11:19.617050
89607127,2024-07-26 12:11:19.617050
127205263,2024-07-26 12:11:19.617050
140410483,2024-07-26 12:11:19.617050
23034466,2024-07-26 12:11:19.617050
12521533,2024-07-26 12:11:19.617050
83263988,2024-07-26 12:11:19.617050
94813546,2024-07-26 12:11:19.617050
74373928,2024-07-26 12:11:19.617050
76237709,2024-07-26 12:11:19.617050
60155371,2024-07-26 12:11:19.617050
93585650,2024-07-26 12:11:19.617050
139804510,2024-07-26 12:11:19.617050
58184915,2024-07-26 12:11:19.617050
145501357,2024-07-26 12:11:19.617050
51402523,2024-07-26 12:11:19.617050
142063985,2024-07-26 12:11:19.617050
54735925,2024-07-26 12:11:19.617050
80226277,2024-07-26 12:11:19.617050
51874211,2024-07-26 12:11:19.617050
108092644,2024-07-26 12:11:19.617050
60099736,2024-07-26 12:11:19.617050
12915067,2024-07-26 12:11:19.617050
27562561,2024-07-26 12:11:19.617050
116137891,2024-07-26 12:11:19.617050
69007502,2024-07-26 12:11:19.617050
10825732,2024-07-26 12:11:19.617050
85508825,2024-07-26 12:11:19.617050
100327411,2024-07-26 12:11:19.617050
37260049,2024-07-26 12:11:19.617050
139071007,2024-07-26 12:11:19.617050
8243854,2024-07-26 12:11:19.617050
85515851,2024-07-26 12:11:19.617050
35344643,2024-07-26 12:11:19.617050
70511941,2024-07-26 12:11:19.617050
6880138,2024-07-26 12:11:19.617050
110827009,2024-07-26 12:11:19.617050
108963631,2024-07-26 12:11:19.617050
121224302,2024-07-26 12:11:19.617050
27798835,2024-07-26 12:11:19.617050
110486180,2024-07-26 12:11:19.617050
20976214,2024-07-26 12:11:19.617050
59956126,2024-07-26 12:11:19.617050
148301489,2024-07-26 12:11:19.617050
66861949,2024-07-26 12:11:19.617050
108358648,2024-07-26 12:11:19.617050
6010009,2024-07-26 12:11:19.617050
36683534,2024-07-26 12:11:19.617050
85325257,2024-07-26 12:11:19.617050
119442958,2024-07-26 12:11:19.617050
98728280,2024-07-26 12:11:19.617050
61050232,2024-07-26 12:11:19.617050
22960813,2024-07-26 12:11:19.617050
25169521,2024-07-26 12:11:19.617050
147481180,2024-07-26 12:11:19.617050
129758401,2024-07-26 12:11:19.617050
86063626,2024-07-26 12:11:19.617050
91780834,2024-07-26 12:11:19.617050
129008140,2024-07-26 12:11:19.617050
149804939,2024-07-26 12:11:19.617050
50299723,2024-07-26 12:11:19.617050
49296613,2024-07-26 12:11:19.617050
5956042,2024-07-26 12:11:19.617050
115279472,2024-07-26 12:11:19.617050
76433078,2024-07-26 12:11:19.617050
110207608,2024-07-26 12:11:19.617050
7605940,2024-07-26 12:11:19.617050
8257097,2024-07-26 12:11:19.617050
70566494,2024-07-26 12:11:19.617050
45837709,2024-07-26 12:11:19.617050
65717660,2024-07-26 12:11:19.617050
55572629,2024-07-26 12:11:19.617050
99039377,2024-07-26 12:11:19.617050
52997372,2024-07-26 12:11:19.617050
70883851,2024-07-26 12:11:19.617050
33292519,2024-07-26 12:11:19.617050
116122981,2024-07-26 12:11:19.617050
32777584,2024-07-26 12:11:19.617050
9080648,2024-07-26 12:11:19.617050
23065547,2024-07-26 12:11:19.617050
104724332,2024-07-26 12:11:19.617050
43269388,2024-07-26 12:11:19.617050
42983698,2024-07-26 12:11:19.617050
125180527,2024-07-26 12:11:19.617050
140570671,2024-07-26 12:11:19.617050
131657636,2024-07-26 12:11:19.617050
27159074,2024-07-26 12:11:19.617050
118542058,2024-07-26 12:11:19.617050
33212335,2024-07-26 12:11:19.617050
145854076,2024-07-26 12:11:19.617050
64792301,2024-07-26 12:11:19.617050
12694379,2024-07-26 12:11:19.617050
144034168,2024-07-26 12:11:19.617050
126166384,2024-07-26 12:11:19.617050
78211091,2024-07-26 12:11:19.617050
977111,2024-07-26 12:11:19.617050
140017222,2024-07-26 12:11:19.617050
97343305,2024-07-26 12:11:19.617050
109310899,2024-07-26 12:11:19.617050
120769372,2024-07-26 12:11:19.617050
146432167,2024-07-26 12:11:19.617050
30171244,2024-07-26 12:11:19.617050
134630617,2024-07-26 12:11:19.617050
88757177,2024-07-26 12:11:19.617050
45259033,2024-07-26 12:11:19.617050
50591357,2024-07-26 12:11:19.617050
112336990,2024-07-26 12:11:19.617050
132688993,2024-07-26 12:11:19.617050
20331184,2024-07-26 12:11:19.617050
70018810,2024-07-26 12:11:19.617050
111224146,2024-07-26 12:11:19.617050
10164439,2024-07-26 12:11:19.617050
84640946,2024-07-26 12:11:19.617050
81605711,2024-07-26 12:11:19.617050
32703617,2024-07-26 12:11:19.617050
141759782,2024-07-26 12:11:19.617050
81214792,2024-07-26 12:11:19.617050
3246994,2024-07-26 12:11:19.617050
113589346,2024-07-26 12:11:19.617050
111247838,2024-07-26 12:11:19.617050
93804893,2024-07-26 12:11:19.617050
24807836,2024-07-26 12:11:19.617050
135505702,2024-07-26 12:11:19.617050
89613344,2024-07-26 12:11:19.617050
79283980,2024-07-26 12:11:19.617050
63925594,2024-07-26 12:11:19.617050
32773666,2024-07-26 12:11:19.617050
81975865,2024-07-26 12:11:19.617050
961525,2024-07-26 12:11:19.617050
125885290,2024-07-26 12:11:19.617050
103730005,2024-07-26 12:11:19.617050
107976692,2024-07-26 12:11:19.617050
61805944,2024-07-26 12:11:19.617050
104549053,2024-07-26 12:11:19.617050
25884599,2024-07-26 12:11:19.617050
82753513,2024-07-26 12:11:19.617050
107841055,2024-07-26 12:11:19.617050
71277880,2024-07-26 12:11:19.617050
54492625,2024-07-26 12:11:19.617050
55955351,2024-07-26 12:11:19.617050
31354994,2024-07-26 12:11:19.617050
48394856,2024-07-26 12:11:19.617050
67193137,2024-07-26 12:11:19.617050
85226155,2024-07-26 12:11:19.617050
34485638,2024-07-26 12:11:19.617050
54365590,2024-07-26 12:11:19.617050
72375229,2024-07-26 12:11:19.617050
88501399,2024-07-26 12:11:19.617050
108270175,2024-07-26 12:11:19.617050
31026331,2024-07-26 12:11:19.617050
23101900,2024-07-26 12:11:19.617050
113277530,2024-07-26 12:11:19.617050
113723812,2024-07-26 12:11:19.617050
2186312,2024-07-26 12:11:19.617050
60212266,2024-07-26 12:11:19.617050
149346313,2024-07-26 12:11:19.617050
4614535,2024-07-26 12:11:19.617050
139720721,2024-07-26 12:11:19.617050
147506902,2024-07-26 12:11:19.617050
21217171,2024-07-26 12:11:19.617050
124208590,2024-07-26 12:11:19.617050
61813556,2024-07-26 12:11:19.617050
9925915,2024-07-26 12:11:19.617050
132914858,2024-07-26 12:11:19.617050
21349609,2024-07-26 12:11:19.617050
7956136,2024-07-26 12:11:19.617050
48241291,2024-07-26 12:11:19.617050
29326835,2024-07-26 12:11:19.617050
89379685,2024-07-26 12:11:19.617050
83100377,2024-07-26 12:11:19.617050
63609407,2024-07-26 12:11:19.617050
54236080,2024-07-26 12:11:19.617050
10506437,2024-07-26 12:11:19.617050
148022332,2024-07-26 12:11:19.617050
61622872,2024-07-26 12:11:19.617050
131384335,2024-07-26 12:11:19.617050
76122838,2024-07-26 12:11:19.617050
127317115,2024-07-26 12:11:19.617050
26824465,2024-07-26 12:11:19.617050
132558040,2024-07-26 12:11:19.617050
89115842,2024-07-26 12:11:19.617050
84319129,2024-07-26 12:11:19.617050
89429191,2024-07-26 12:11:19.617050
44086588,2024-07-26 12:11:19.617050
76778186,2024-07-26 12:11:19.617050
37501594,2024-07-26 12:11:19.617050
38869900,2024-07-26 12:11:19.617050
72680965,2024-07-26 12:11:19.617050
90209273,2024-07-26 12:11:19.617050
25085912,2024-07-26 12:11:19.617050
69482614,2024-07-26 12:11:19.617050
40126447,2024-07-26 12:11:19.617050
29242280,2024-07-26 12:11:19.617050
83451160,2024-07-26 12:11:19.617050
35250224,2024-07-26 12:11:19.617050
7997353,2024-07-26 12:11:19.617050
133975855,2024-07-26 12:11:19.617050
39592097,2024-07-26 12:11:19.617050
22939189,2024-07-26 12:11:19.617050
147536137,2024-07-26 12:11:19.617050
115536916,2024-07-26 12:11:19.617050
149789263,2024-07-26 12:11:19.617050
53314144,2024-07-26 12:11:19.617050
40006126,2024-07-26 12:11:19.617050
48232417,2024-07-26 12:11:19.617050
30120475,2024-07-26 12:11:19.617050
73018097,2024-07-26 12:11:19.617050
139732705,2024-07-26 12:11:19.617050
126005521,2024-07-26 12:11:19.617050
101100871,2024-07-26 12:11:19.617050
53672900,2024-07-26 12:11:19.617050
17135851,2024-07-26 12:11:19.617050
61518409,2024-07-26 12:11:19.617050
104682347,2024-07-26 12:11:19.617050
31775239,2024-07-26 12:11:19.617050
10429766,2024-07-26 12:11:19.617050
46528057,2024-07-26 12:11:19.617050
33944668,2024-07-26 12:11:19.617050
73148779,2024-07-26 12:11:19.617050
6268624,2024-07-26 12:11:19.617050
55672004,2024-07-26 12:11:19.617050
136399798,2024-07-26 12:11:19.617050
130591865,2024-07-26 12:11:19.617050
41868241,2024-07-26 12:11:19.617050
97956577,2024-07-26 12:11:19.617050
88503652,2024-07-26 12:11:19.617050
43885273,2024-07-26 12:11:19.617050
120719864,2024-07-26 12:11:19.617050
110513345,2024-07-26 12:11:19.617050
105331072,2024-07-26 12:11:19.617050
91568527,2024-07-26 12:11:19.617050
89243867,2024-07-26 12:11:19.617050
76265683,2024-07-26 12:11:19.617050
37039453,2024-07-26 12:11:19.617050
53255179,2024-07-26 12:11:19.617050
29922583,2024-07-26 12:11:19.617050
147134587,2024-07-26 12:11:19.617050
27169795,2024-07-26 12:11:19.617050
43272496,2024-07-26 12:11:19.617050
7386110,2024-07-26 12:11:19.617050
90122738,2024-07-26 12:11:19.617050
66645047,2024-07-26 12:11:19.617050
45792796,2024-07-26 12:11:19.617050
131026435,2024-07-26 12:11:19.617050
79843465,2024-07-26 12:11:19.617050
90937912,2024-07-26 12:11:19.617050
102766537,2024-07-26 12:11:19.617050
98870720,2024-07-26 12:11:19.617050
4539307,2024-07-26 12:11:19.617050
106234898,2024-07-26 12:11:19.617050
97324297,2024-07-26 12:11:19.617050
75462221,2024-07-26 12:11:19.617050
135182894,2024-07-26 12:11:19.617050
71408246,2024-07-26 12:11:19.617050
4454348,2024-07-26 12:11:19.617050
46244305,2024-07-26 12:11:19.617050
107157916,2024-07-26 12:11:19.617050
95229421,2024-07-26 12:11:19.617050
37373659,2024-07-26 12:11:19.617050
48151151,2024-07-26 12:11:19.617050
33706142,2024-07-26 12:11:19.617050
23736209,2024-07-26 12:11:19.617050
117551021,2024-07-26 12:11:19.617050
30898982,2024-07-26 12:11:19.617050
57306406,2024-07-26 12:11:19.617050
326044,2024-07-26 12:11:19.617050
40614037,2024-07-26 12:11:19.617050
91294234,2024-07-26 12:11:19.617050
126355990,2024-07-26 12:11:19.617050
135960544,2024-07-26 12:11:19.617050
53426582,2024-07-26 12:11:19.617050
56282167,2024-07-26 12:11:19.617050
12698659,2024-07-26 12:11:19.617050
63579586,2024-07-26 12:11:19.617050
135900629,2024-07-26 12:11:19.617050
66291652,2024-07-26 12:11:19.617050
111414649,2024-07-26 12:11:19.617050
82013074,2024-07-26 12:11:19.617050
110903498,2024-07-26 12:11:19.617050
109219094,2024-07-26 12:11:19.617050
139115828,2024-07-26 12:11:19.617050
129292750,2024-07-26 12:11:19.617050
29345845,2024-07-26 12:11:19.617050
138581117,2024-07-26 12:11:19.617050
10563827,2024-07-26 12:11:19.617050
58199917,2024-07-26 12:11:19.617050
15970120,2024-07-26 12:11:19.617050
146832454,2024-07-26 12:11:19.617050
68372111,2024-07-26 12:11:19.617050
41699179,2024-07-26 12:11:19.617050
46531165,2024-07-26 12:11:19.617050
123335935,2024-07-26 12:11:19.617050
81275785,2024-07-26 12:11:19.617050
71384957,2024-07-26 12:11:19.617050
59364385,2024-07-26 12:11:19.617050
56826338,2024-07-26 12:11:19.617050
95353256,2024-07-26 12:11:19.617050
118136228,2024-07-26 12:11:19.617050
37924856,2024-07-26 12:11:19.617050
132869945,2024-07-26 12:11:19.617050
84180655,2024-07-26 12:11:19.617050
57137840,2024-07-26 12:11:19.617050
104339177,2024-07-26 12:11:19.617050
132755165,2024-07-26 12:11:19.617050
106638295,2024-07-26 12:11:19.617050
77974142,2024-07-26 12:11:19.617050
126870562,2024-07-26 12:11:19.617050
6495166,2024-07-26 12:11:19.617050
47380034,2024-07-26 12:11:19.617050
43692157,2024-07-26 12:11:19.617050
132216536,2024-07-26 12:11:19.617050
28824377,2024-07-26 12:11:19.617050
58492138,2024-07-26 12:11:19.617050
115275101,2024-07-26 12:11:19.617050
43609810,2024-07-26 12:11:19.617050
122908483,2024-07-26 12:11:19.617050
38621240,2024-07-26 12:11:19.617050
43043521,2024-07-26 12:11:19.617050
141922312,2024-07-26 12:11:19.617050
147842188,2024-07-26 12:11:19.617050
2120048,2024-07-26 12:11:19.617050
70611316,2024-07-26 12:11:19.617050
23416420,2024-07-26 12:11:19.617050
113589931,2024-07-26 12:11:19.617050
138418183,2024-07-26 12:11:19.617050
59188612,2024-07-26 12:11:19.617050
29909521,2024-07-26 12:11:19.617050
123673654,2024-07-26 12:11:19.617050
77883328,2024-07-26 12:11:19.617050
21347852,2024-07-26 12:11:19.617050
147848719,2024-07-26 12:11:19.617050
109546678,2024-07-26 12:11:19.617050
122407468,2024-07-26 12:11:19.617050
104603605,2024-07-26 12:11:19.617050
29087635,2024-07-26 12:11:19.617050
102703786,2024-07-26 12:11:19.617050
146994670,2024-07-26 12:11:19.617050
50392970,2024-07-26 12:11:19.617050
23122171,2024-07-26 12:11:19.617050
83665133,2024-07-26 12:11:19.617050
52152602,2024-07-26 12:11:19.617050
95191988,2024-07-26 12:11:19.617050
97403533,2024-07-26 12:11:19.617050
121085243,2024-07-26 12:11:19.617050
137402908,2024-07-26 12:11:19.617050
17580737,2024-07-26 12:11:19.617050
70709339,2024-07-26 12:11:19.617050
10380845,2024-07-26 12:11:19.617050
129741734,2024-07-26 12:11:19.617050
113095135,2024-07-26 12:11:19.617050
70159312,2024-07-26 12:11:19.617050
143417474,2024-07-26 12:11:19.617050
52570414,2024-07-26 12:11:19.617050
102410212,2024-07-26 12:11:19.617050
31207780,2024-07-26 12:11:19.617050
62578142,2024-07-26 12:11:19.617050
44792794,2024-07-26 12:11:19.617050
34625374,2024-07-26 12:11:19.617050
34324955,2024-07-26 12:11:19.617050
98273350,2024-07-26 12:11:19.617050
71858404,2024-07-26 12:11:19.617050
114146086,2024-07-26 12:11:19.617050
86547883,2024-07-26 12:11:19.617050
116973697,2024-07-26 12:11:19.617050
56807149,2024-07-26 12:11:19.617050
128206121,2024-07-26 12:11:19.617050
121225655,2024-07-26 12:11:19.617050
26298313,2024-07-26 12:11:19.617050
9136958,2024-07-26 12:11:19.617050
132016211,2024-07-26 12:11:19.617050
30645547,2024-07-26 12:11:19.617050
79912930,2024-07-26 12:11:19.617050
76199419,2024-07-26 12:11:19.617050
3897790,2024-07-26 12:11:19.617050
90531586,2024-07-26 12:11:19.617050
81238847,2024-07-26 12:11:19.617050
419473,2024-07-26 12:11:19.617050
94057339,2024-07-26 12:11:19.617050
19746470,2024-07-26 12:11:19.617050
68843125,2024-07-26 12:11:19.617050
134396776,2024-07-26 12:11:19.617050
122414675,2024-07-26 12:11:19.617050
41314024,2024-07-26 12:11:19.617050
129264685,2024-07-26 12:11:19.617050
12319451,2024-07-26 12:11:19.617050
118349798,2024-07-26 12:11:19.617050
137091497,2024-07-26 12:11:19.617050
115217983,2024-07-26 12:11:19.617050
116204155,2024-07-26 12:11:19.617050
148105354,2024-07-26 12:11:19.617050
101302952,2024-07-26 12:11:19.617050
60139108,2024-07-26 12:11:19.617050
143660593,2024-07-26 12:11:19.617050
80162669,2024-07-26 12:11:19.617050
9757438,2024-07-26 12:11:19.617050
85822579,2024-07-26 12:11:19.617050
109795742,2024-07-26 12:11:19.617050
142897177,2024-07-26 12:11:19.617050
102771896,2024-07-26 12:11:19.617050
89071697,2024-07-26 12:11:19.617050
138208802,2024-07-26 12:11:19.617050
127706863,2024-07-26 12:11:19.617050
62087353,2024-07-26 12:11:19.617050
43629901,2024-07-26 12:11:19.617050
64035599,2024-07-26 12:11:19.617050
137347546,2024-07-26 12:11:19.617050
56413210,2024-07-26 12:11:19.617050
136788374,2024-07-26 12:11:19.617050
130886428,2024-07-26 12:11:19.617050
69832900,2024-07-26 12:11:19.617050
111378973,2024-07-26 12:11:19.617050
138014110,2024-07-26 12:11:19.617050
30172414,2024-07-26 12:11:19.617050
5392951,2024-07-26 12:11:19.617050
17385277,2024-07-26 12:11:19.617050
69341707,2024-07-26 12:11:19.617050
76082116,2024-07-26 12:11:19.617050
81134879,2024-07-26 12:11:19.617050
141995785,2024-07-26 12:11:19.617050
30416390,2024-07-26 12:11:19.617050
129838495,2024-07-26 12:11:19.617050
132419698,2024-07-26 12:11:19.617050
79623050,2024-07-26 12:11:19.617050
2287354,2024-07-26 12:11:19.617050
124002227,2024-07-26 12:11:19.617050
42679000,2024-07-26 12:11:19.617050
74193289,2024-07-26 12:11:19.617050
81590800,2024-07-26 12:11:19.617050
110158193,2024-07-26 12:11:19.617050
10542205,2024-07-26 12:11:19.617050
7669861,2024-07-26 12:11:19.617050
138013525,2024-07-26 12:11:19.617050
9035332,2024-07-26 12:11:19.617050
31513426,2024-07-26 12:11:19.617050
129659207,2024-07-26 12:11:19.617050
77404612,2024-07-26 12:11:19.617050
92495732,2024-07-26 12:11:19.617050
67596623,2024-07-26 12:11:19.617050
132741922,2024-07-26 12:11:19.617050
137793827,2024-07-26 12:11:19.617050
10926097,2024-07-26 12:11:19.617050
50681407,2024-07-26 12:11:19.617050
87160390,2024-07-26 12:11:19.617050
39760393,2024-07-26 12:11:19.617050
141894248,2024-07-26 12:11:19.617050
110560913,2024-07-26 12:11:19.617050
4122575,2024-07-26 12:11:19.617050
41093519,2024-07-26 12:11:19.617050
46142678,2024-07-26 12:11:19.617050
48452336,2024-07-26 12:11:19.617050
65011816,2024-07-26 12:11:19.617050
68951777,2024-07-26 12:11:19.617050
85557926,2024-07-26 12:11:19.617050
11706856,2024-07-26 12:11:19.617050
126469507,2024-07-26 12:11:19.617050
71021921,2024-07-26 12:11:19.617050
116862430,2024-07-26 12:11:19.617050
84233089,2024-07-26 12:11:19.617050
25377235,2024-07-26 12:11:19.617050
17178421,2024-07-26 12:11:19.617050
149091121,2024-07-26 12:11:19.617050
61342543,2024-07-26 12:11:19.617050
65825504,2024-07-26 12:11:19.617050
25015459,2024-07-26 12:11:19.617050
25026091,2024-07-26 12:11:19.617050
10036687,2024-07-26 12:11:19.617050
53735741,2024-07-26 12:11:19.617050
24245603,2024-07-26 12:11:19.617050
29347016,2024-07-26 12:11:19.617050
134112662,2024-07-26 12:11:19.617050
76149823,2024-07-26 12:11:19.617050
1420151,2024-07-26 12:11:19.617050
136837072,2024-07-26 12:11:19.617050
56614616,2024-07-26 12:11:19.617050
63127402,2024-07-26 12:11:19.617050
123086689,2024-07-26 12:11:19.617050
146894710,2024-07-26 12:11:19.617050
129998278,2024-07-26 12:11:19.617050
65859605,2024-07-26 12:11:19.617050
119346106,2024-07-26 12:11:19.617050
39854992,2024-07-26 12:11:19.617050
146541314,2024-07-26 12:11:19.617050
66671174,2024-07-26 12:11:19.617050
6836578,2024-07-26 12:11:19.617050
92521454,2024-07-26 12:11:19.617050
59417092,2024-07-26 12:11:19.617050
130966703,2024-07-26 12:11:19.617050
55864940,2024-07-26 12:11:19.617050
100814011,2024-07-26 12:11:19.617050
85628290,2024-07-26 12:11:19.617050
61550572,2024-07-26 12:11:19.617050
68529776,2024-07-26 12:11:19.617050
95314966,2024-07-26 12:11:19.617050
104203631,2024-07-26 12:11:19.617050
106592302,2024-07-26 12:11:19.617050
13750510,2024-07-26 12:11:19.617050
77017700,2024-07-26 12:11:19.617050
22118656,2024-07-26 12:11:19.617050
10750999,2024-07-26 12:11:19.617050
118277227,2024-07-26 12:11:19.617050
1965131,2024-07-26 12:11:19.617050
111021296,2024-07-26 12:11:19.617050
852872,2024-07-26 12:11:19.617050
119939017,2024-07-26 12:11:19.617050
67009750,2024-07-26 12:11:19.617050
103859966,2024-07-26 12:11:19.617050
41923873,2024-07-26 12:11:19.617050
109723037,2024-07-26 12:11:19.617050
11751496,2024-07-26 12:11:19.617050
136879957,2024-07-26 12:11:19.617050
39429296,2024-07-26 12:11:19.617050
3412543,2024-07-26 12:11:19.617050
85823930,2024-07-26 12:11:19.617050
65629369,2024-07-26 12:11:19.617050
119220785,2024-07-26 12:11:19.617050
142719242,2024-07-26 12:11:19.617050
143122820,2024-07-26 12:11:19.617050
76803322,2024-07-26 12:11:19.617050
93745072,2024-07-26 12:11:19.617050
113085584,2024-07-26 12:11:19.617050
50778934,2024-07-26 12:11:19.617050
63070778,2024-07-26 12:11:19.617050
20072296,2024-07-26 12:11:19.617050
126502438,2024-07-26 12:11:19.617050
24965863,2024-07-26 12:11:19.617050
104047361,2024-07-26 12:11:19.617050
3150638,2024-07-26 12:11:19.617050
33637445,2024-07-26 12:11:19.617050
79499396,2024-07-26 12:11:19.617050
128901829,2024-07-26 12:11:19.617050
30607843,2024-07-26 12:11:19.617050
52922053,2024-07-26 12:11:19.617050
41737559,2024-07-26 12:11:19.617050
115776208,2024-07-26 12:11:19.617050
133467136,2024-07-26 12:11:19.617050
35899849,2024-07-26 12:11:19.617050
71558704,2024-07-26 12:11:19.617050
36495868,2024-07-26 12:11:19.617050
104267059,2024-07-26 12:11:19.617050
22039642,2024-07-26 12:11:19.617050
52578793,2024-07-26 12:11:19.617050
146231932,2024-07-26 12:11:19.617050
33057013,2024-07-26 12:11:19.617050
40629805,2024-07-26 12:11:19.617050
55427261,2024-07-26 12:11:19.617050
84379718,2024-07-26 12:11:19.617050
24913247,2024-07-26 12:11:19.617050
11622391,2024-07-26 12:11:19.617050
116623138,2024-07-26 12:11:19.617050
146989895,2024-07-26 12:11:19.617050
19127929,2024-07-26 12:11:19.617050
40446913,2024-07-26 12:11:19.617050
7210831,2024-07-26 12:11:19.617050
149467039,2024-07-26 12:11:19.617050
30214894,2024-07-26 12:11:19.617050
10719241,2024-07-26 12:11:19.617050
98567012,2024-07-26 12:11:19.617050
83617969,2024-07-26 12:11:19.617050
80973340,2024-07-26 12:11:19.617050
80523364,2024-07-26 12:11:19.617050
67361207,2024-07-26 12:11:19.617050
35067829,2024-07-26 12:11:19.617050
8166191,2024-07-26 12:11:19.617050
121028843,2024-07-26 12:11:19.617050
48603650,2024-07-26 12:11:19.617050
7566478,2024-07-26 12:11:19.617050
46518011,2024-07-26 12:11:19.617050
86886773,2024-07-26 12:11:19.617050
52702810,2024-07-26 12:11:19.617050
48900151,2024-07-26 12:11:19.617050
11756452,2024-07-26 12:11:19.617050
92355997,2024-07-26 12:11:19.617050
125691091,2024-07-26 12:11:19.617050
28083848,2024-07-26 12:11:19.617050
72021923,2024-07-26 12:11:19.617050
107191432,2024-07-26 12:11:19.617050
8949292,2024-07-26 12:11:19.617050
131874809,2024-07-26 12:11:19.617050
2716159,2024-07-26 12:11:19.617050
62805946,2024-07-26 12:11:19.617050
47401567,2024-07-26 12:11:19.617050
4303891,2024-07-26 12:11:19.617050
51774341,2024-07-26 12:11:19.617050
121880641,2024-07-26 12:11:19.617050
15639518,2024-07-26 12:11:19.617050
41527,2024-07-26 12:11:19.617050
135527639,2024-07-26 12:11:19.617050
18322529,2024-07-26 12:11:19.617050
17084002,2024-07-26 12:11:19.617050
106489595,2024-07-26 12:11:19.617050
58865308,2024-07-26 12:11:19.617050
149226667,2024-07-26 12:11:19.617050
40048109,2024-07-26 12:11:19.617050
37658581,2024-07-26 12:11:19.617050
12925201,2024-07-26 12:11:19.617050
76704442,2024-07-26 12:11:19.617050
92219008,2024-07-26 12:11:19.617050
115086355,2024-07-26 12:11:19.617050
67742486,2024-07-26 12:11:19.617050
87903038,2024-07-26 12:11:19.617050
146356262,2024-07-26 12:11:19.617050
27436475,2024-07-26 12:11:19.617050
56082700,2024-07-26 12:11:19.617050
36297481,2024-07-26 12:11:19.617050
149394559,2024-07-26 12:11:19.617050
144302110,2024-07-26 12:11:19.617050
95438215,2024-07-26 12:11:19.617050
130466273,2024-07-26 12:11:19.617050
143823799,2024-07-26 12:11:19.617050
138886853,2024-07-26 12:11:19.617050
71349595,2024-07-26 12:11:19.617050
119156773,2024-07-26 12:11:19.617050
81053342,2024-07-26 12:11:19.617050
134949730,2024-07-26 12:11:19.617050
73629523,2024-07-26 12:11:19.617050
27572203,2024-07-26 12:11:19.617050
62887211,2024-07-26 12:11:19.617050
2209106,2024-07-26 12:11:19.617050
106880335,2024-07-26 12:11:19.617050
11032408,2024-07-26 12:11:19.617050
116153296,2024-07-26 12:11:19.617050
57664396,2024-07-26 12:11:19.617050
103902760,2024-07-26 12:11:19.617050
73703761,2024-07-26 12:11:19.617050
133820350,2024-07-26 12:11:19.617050
60281456,2024-07-26 12:11:19.617050
73139815,2024-07-26 12:11:19.617050
144626674,2024-07-26 12:11:19.617050
28753339,2024-07-26 12:11:19.617050
32716589,2024-07-26 12:11:19.617050
118066180,2024-07-26 12:11:19.617050
48412876,2024-07-26 12:11:19.617050
73839983,2024-07-26 12:11:19.617050
100464805,2024-07-26 12:11:19.617050
143708432,2024-07-26 12:11:19.617050
64401563,2024-07-26 12:11:19.617050
77618090,2024-07-26 12:11:19.617050
55377755,2024-07-26 12:11:19.617050
99084604,2024-07-26 12:11:19.617050
79495207,2024-07-26 12:11:19.617050
14253866,2024-07-26 12:11:19.617050
33772496,2024-07-26 12:11:19.617050
70604018,2024-07-26 12:11:19.617050
104559955,2024-07-26 12:11:19.617050
139964516,2024-07-26 12:11:19.617050
126473698,2024-07-26 12:11:19.617050
65781086,2024-07-26 12:11:19.617050
56425102,2024-07-26 12:11:19.617050
48918080,2024-07-26 12:11:19.617050
24480838,2024-07-26 12:11:19.617050
25014874,2024-07-26 12:11:19.617050
135647284,2024-07-26 12:11:19.617050
39634396,2024-07-26 12:11:19.617050
19037518,2024-07-26 12:11:19.617050
97671970,2024-07-26 12:11:19.617050
39167392,2024-07-26 12:11:19.617050
148033457,2024-07-26 12:11:19.617050
129756826,2024-07-26 12:11:19.617050
80960953,2024-07-26 12:11:19.617050
105483961,2024-07-26 12:11:19.617050
35656144,2024-07-26 12:11:19.617050
147534875,2024-07-26 12:11:19.617050
30830599,2024-07-26 12:11:19.617050
32963179,2024-07-26 12:11:19.617050
46556797,2024-07-26 12:11:19.617050
121792843,2024-07-26 12:11:19.617050
58919005,2024-07-26 12:11:19.617050
20611330,2024-07-26 12:11:19.617050
34148596,2024-07-26 12:11:19.617050
9218899,2024-07-26 12:11:19.617050
131233787,2024-07-26 12:11:19.617050
93610201,2024-07-26 12:11:19.617050
86008669,2024-07-26 12:11:19.617050
124891234,2024-07-26 12:11:19.617050
17750384,2024-07-26 12:11:19.617050
86901190,2024-07-26 12:11:19.617050
60772336,2024-07-26 12:11:19.617050
123918620,2024-07-26 12:11:19.617050
46685992,2024-07-26 12:11:19.617050
5015590,2024-07-26 12:11:19.617050
121481614,2024-07-26 12:11:19.617050
